molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3233552,N#C[C@@H]1CCCN1C(=O)Cn1cc(CCC(=O)N2Cc3ccccc3C2)nn1,100000.0,inactive
CHEMBL3233553,N#C[C@@H]1CCCN1C(=O)Cn1cc(-c2cccc3ccccc23)nn1,100000.0,inactive
CHEMBL3233554,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccncc1,100000.0,inactive
CHEMBL3233555,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc(Cl)c1,100000.0,inactive
CHEMBL3233556,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc(Br)c1,100000.0,inactive
CHEMBL3233557,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc(N)c1,100000.0,inactive
CHEMBL3233558,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc(-c2ccccc2)c1,100000.0,inactive
CHEMBL3233559,COc1ccc(-c2cc(C(=O)NCC(=O)N3CCC[C@H]3C#N)ccn2)cc1OC,100000.0,inactive
CHEMBL3233560,N#Cc1ccc(-c2cc(C(=O)NCC(=O)N3CCC[C@H]3C#N)ccn2)cc1,100000.0,inactive
CHEMBL3233561,N#C[C@@H]1CCCN1C(=O)CNC(=O)Cc1ccncc1,100000.0,inactive
CHEMBL3233562,N#C[C@@H]1CCCN1C(=O)CNC(=O)C1CCNCC1,100000.0,inactive
CHEMBL3233563,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnnc1,100000.0,inactive
CHEMBL3233564,Cn1cncc1C(=O)NCC(=O)N1CCC[C@H]1C#N,100000.0,inactive
CHEMBL3233565,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cnn[nH]1,100000.0,inactive
CHEMBL3233566,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1nc[nH]n1,100000.0,inactive
CHEMBL3233567,N#C[C@@H]1CCCN1C(=O)CNC(=O)Cc1c[nH]cn1,100000.0,inactive
CHEMBL3233568,Cc1ncsc1C(=O)NCC(=O)N1CCC[C@H]1C#N,100000.0,inactive
CHEMBL3233569,Cc1ncoc1C(=O)NCC(=O)N1CCC[C@H]1C#N,100000.0,inactive
CHEMBL3233570,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(N)cc1,100000.0,inactive
CHEMBL3233571,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,100000.0,inactive
CHEMBL3233572,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2[nH]ccc12,100000.0,inactive
CHEMBL3233573,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,100000.0,inactive
CHEMBL3233574,COc1ccc(-c2nc3c(C(=O)NCC(=O)N4CCC[C@H]4C#N)ccnc3[nH]2)cc1,100000.0,inactive
CHEMBL3233575,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ncnn12,100000.0,inactive
CHEMBL3233833,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cnccc12,100000.0,inactive
CHEMBL3233834,Cc1ccc2c(C(=O)NCC(=O)N3CCC[C@H]3C#N)ccnc2c1,100000.0,inactive
CHEMBL3233835,Cc1cccc2nccc(C(=O)NCC(=O)N3CCC[C@H]3C#N)c12,100000.0,inactive
CHEMBL3233836,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cc(-c3ccccc3)ccc12,100000.0,inactive
CHEMBL3233837,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cc(Nc3ccccc3)ccc12,100000.0,inactive
CHEMBL3233838,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(-c3ccccc3)c12,100000.0,inactive
CHEMBL3233839,COc1cccc2nccc(C(=O)NCC(=O)N3CCC[C@H]3C#N)c12,100000.0,inactive
CHEMBL3233840,N#C[C@@H]1C[C@H](F)CN1C(=O)CNC(=O)c1ccnc2ccccc12,100000.0,inactive
CHEMBL3233841,N#C[C@@H]1C[C@@H](F)CN1C(=O)CNC(=O)c1ccnc2ccccc12,100000.0,inactive
CHEMBL3233842,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccccc12,100000.0,inactive
CHEMBL3233844,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2cccc(Br)c12,100000.0,inactive
CHEMBL3233845,N#Cc1cccc2nccc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)c12,100000.0,inactive
CHEMBL3233846,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,100000.0,inactive
CHEMBL3233848,O=C(NCC(=O)N1CCC[C@H]1C(=O)CCl)c1ccnc2ccccc12,100000.0,inactive
CHEMBL2105762,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,1.6,active
CHEMBL3343905,C=CC(O)C(/C=C/C#CC#CC#CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,100000.0,inactive
CHEMBL3343904,CC#CC#CC#C/C=C/C=C/C(CCO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,100000.0,inactive
CHEMBL91933,O=Cc1ccc(-c2ccc(-c3cccs3)s2)s1,890.0,active
CHEMBL3343903,CCOCc1ccc(-c2ccc(-c3cccs3)s2)s1,510.0,active
CHEMBL3343902,COCc1ccc(-c2ccc(-c3cccs3)s2)s1,2390.0,intermediate
CHEMBL90170,OCc1ccc(-c2ccc(-c3cccs3)s2)s1,3350.0,intermediate
CHEMBL3343901,CC(C)CC(=O)OCCC#Cc1ccc(-c2ccc(COC(=O)CC(C)C)s2)s1,750.0,active
CHEMBL3343900,OCc1ccc(-c2ccc(C#CC(O)CO)s2)s1,2810.0,intermediate
CHEMBL3343899,CC#CC#Cc1ccc(C#CC(O)CO)s1,2740.0,intermediate
CHEMBL3357782,N[C@@H](CC(=O)N1[C@H](CNS(=O)(=O)C(F)(F)F)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,170.0,active
CHEMBL3357781,CS(=O)(=O)NC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,430.0,active
CHEMBL3357780,Cc1ccc(S(=O)(=O)NC[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,140.0,active
CHEMBL3357779,N[C@@H](CC(=O)N1[C@H](CNC(=O)c2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,610.0,active
CHEMBL3357778,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CCCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,430.0,active
CHEMBL3357777,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,330.0,active
CHEMBL3357776,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,540.0,active
CHEMBL3357775,CC(=O)NC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,290.0,active
CHEMBL3357774,N[C@@H](CC(=O)N1[C@H](CO)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,510.0,active
CHEMBL3357773,N[C@@H](CC(=O)N1[C@H](COC(=O)c2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,320.0,active
CHEMBL3357772,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,180.0,active
CHEMBL3357771,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,70.0,active
CHEMBL3357770,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,80.0,active
CHEMBL3357769,CC(=O)OC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,70.0,active
CHEMBL3357768,N[C@@H](CC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,3660.0,intermediate
CHEMBL3357767,CCOC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,70.0,active
CHEMBL3357766,N[C@@H](CC(=O)N1[C@H](C(=O)NCC2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,760.0,active
CHEMBL3357765,N[C@@H](CC(=O)N1[C@H](C(=O)NC2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,380.0,active
CHEMBL3357764,N[C@@H](CC(=O)N1[C@H](C(=O)NCc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,340.0,active
CHEMBL3357763,N[C@@H](CC(=O)N1[C@H](C(=O)Nc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,5810.0,intermediate
CHEMBL3310986,Cn1c(=O)c(C(C)(NN)Nc2ccccc2)c(O)c2ccccc21,730.0,active
CHEMBL3310987,CCn1c(=O)c(C(C)(NN)Nc2ccc(C)cc2)c(O)c2ccccc21,2950.0,intermediate
CHEMBL3310988,Br.Cc1ccc(=N)n(Cc2cccc(F)c2)c1,34650.0,inactive
CHEMBL3310990,N=CC(C(=O)c1ccccc1)c1ccccc1,100000.0,inactive
CHEMBL3329703,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(N3CCOCC3)nc21,100000.0,inactive
CHEMBL3329702,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(N3CCCC3)nc21,100000.0,inactive
CHEMBL3329701,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(=O)O)nc21,100000.0,inactive
CHEMBL3329700,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(N)=O)nc21,100000.0,inactive
CHEMBL3329699,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(CO)nc21,100000.0,inactive
CHEMBL3329698,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(F)(F)F)nc21,100000.0,inactive
CHEMBL3329697,CCc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,100000.0,inactive
CHEMBL3329696,Cc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,100000.0,inactive
CHEMBL3329695,COc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,100000.0,inactive
CHEMBL3329694,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@H](N)C3)ccnc21,100000.0,inactive
CHEMBL3329693,CC(=O)N[C@@H]1CCCN(c2ccnc3c2n(Cc2ccccc2C#N)c(=O)n3C)C1,100000.0,inactive
CHEMBL3329692,CN[C@@H]1CCCN(c2ccnc3c2n(Cc2ccccc2C#N)c(=O)n3C)C1,430.0,active
CHEMBL3329691,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCNCC3)ccnc21,5200.0,intermediate
CHEMBL3329690,Cn1c(=O)n(Cc2ccccc2C#N)c2c(NC3CCNCC3)ccnc21,100000.0,inactive
CHEMBL3329624,N#Cc1ccccc1Cn1c(=O)oc2nccc(N3CCC[C@@H](N)C3)c21,100.0,active
CHEMBL3329625,CC1(C)C(=O)N(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,3400.0,intermediate
CHEMBL3329626,N#Cc1ccccc1Cn1c(=O)[nH]c2nccc(N3CCC[C@@H](N)C3)c21,45.0,active
CHEMBL3329627,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,13.0,active
CHEMBL3329628,CC(C)n1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,480.0,active
CHEMBL3329629,Cn1c(=S)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,38000.0,inactive
CHEMBL3329630,Cn1c(=O)c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,55000.0,inactive
CHEMBL3329631,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)c3ccccc3nc21,1100.0,intermediate
CHEMBL3329632,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ncnc21,10.0,active
CHEMBL3329633,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cccc21,45.0,active
CHEMBL3329634,Cn1c(=O)n(Cc2cccc(C#N)c2)c2c(N3CCC[C@@H](N)C3)ccnc21,88000.0,inactive
CHEMBL3329635,Cn1c(=O)n(Cc2ccc(C#N)cc2)c2c(N3CCC[C@@H](N)C3)ccnc21,100000.0,inactive
CHEMBL3329636,Cn1c(=O)n(Cc2ccccc2Cl)c2c(N3CCC[C@@H](N)C3)ccnc21,110.0,active
CHEMBL3329637,Cn1c(=O)n(Cc2ccccc2F)c2c(N3CCC[C@@H](N)C3)ccnc21,2500.0,intermediate
CHEMBL3329638,Cn1c(=O)n(Cc2ccc(Cl)cc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,16000.0,inactive
CHEMBL3329639,Cn1c(=O)n(Cc2ccc3ccccc3c2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,20000.0,inactive
CHEMBL3329640,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CC(N)C3)ccnc21,100000.0,inactive
CHEMBL3329641,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CC[C@@H](N)C3)ccnc21,22.0,active
CHEMBL3329688,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCCC(N)C3)ccnc21,530.0,active
CHEMBL3329689,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCNCC3)ccnc21,23000.0,inactive
CHEMBL3330055,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1,640.0,active
CHEMBL3330054,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(I)cc1,430.0,active
CHEMBL3330053,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(F)cc1,320.0,active
CHEMBL3330052,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cccc(F)c1,220.0,active
CHEMBL3330051,Cc1ccccc1C[C@@H](N)CC(=O)N1C[C@@H](F)C[C@H]1C#N,160.0,active
CHEMBL3330050,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccccc1Cl,220.0,active
CHEMBL3330049,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccccc1,450.0,active
CHEMBL3330073,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,10.0,active
CHEMBL3330072,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1,9650.0,intermediate
CHEMBL3330071,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(Cl)c(Cl)c1,47440.0,inactive
CHEMBL3330070,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(Cl)cc1Cl,70.0,active
CHEMBL3330068,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1,1980.0,intermediate
CHEMBL3330067,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(I)cc1,8800.0,intermediate
CHEMBL3330066,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(F)cc1,270.0,active
CHEMBL3330065,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cccc(F)c1,130.0,active
CHEMBL3330064,Cc1ccccc1C[C@@H](N)CC(=O)N1[C@H](C#N)C[C@@H]2CCC[C@@H]21,360.0,active
CHEMBL3330063,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccccc1Cl,70.0,active
CHEMBL3330062,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccccc1,440.0,active
CHEMBL3330061,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@@H](N)Cc1ccccc1,1940.0,intermediate
CHEMBL3330060,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,50.0,active
CHEMBL3330059,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1,1580.0,intermediate
CHEMBL3330058,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(Cl)c(Cl)c1,530.0,active
CHEMBL3330057,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(Cl)cc1Cl,40.0,active
CHEMBL3330056,COc1ccc(C[C@@H](N)CC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,770.0,active
CHEMBL3400963,Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,6.0,active
CHEMBL3400964,Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3Cl)c1c(=O)n2C.Cl,4.7,active
CHEMBL3400965,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1.Cl,1.4,active
CHEMBL3400966,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4cc(F)ccc4Cl)c3c(=O)n(C)c2c1.Cl,3.4,active
CHEMBL3402118,Cn1c(=O)n(Cc2cc(C(=O)O)cc(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,500.0,active
CHEMBL3402120,Cn1c(=O)n(Cc2cccc(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,230.0,active
CHEMBL3402125,Cn1c(=O)n(Cc2ccc(F)c(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,640.0,active
CHEMBL3402129,COc1ccc(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Cl)n(C)c2=O)cc1C(=O)O,36.0,active
CHEMBL3425745,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1ccccc1,695.0,active
CHEMBL3425746,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1ccccc1,2801.0,intermediate
CHEMBL3425747,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,28.0,active
CHEMBL3425748,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,145.0,active
CHEMBL3425749,CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2,85.0,active
CHEMBL3425750,CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@H]1CC2,108.0,active
CHEMBL3425751,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,67.0,active
CHEMBL3425752,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,258.0,active
CHEMBL3425753,Cc1nnc(C(F)(F)F)n1C1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,100.0,active
CHEMBL3425754,Cl.N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](Cc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,94.0,active
CHEMBL3580781,N[C@@H](CC(=O)N1CC(=O)Nc2cc(C(F)(F)F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,19.2,active
CHEMBL3580780,COc1ccc2c(c1)NC(=O)CN(C(=O)C[C@H](N)[C@H]1CCc3cc(F)c(F)cc31)C2,20.0,active
CHEMBL3580779,N[C@@H](CC(=O)N1CC(=O)Nc2cc(F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,3.8,active
CHEMBL3580778,N[C@@H](CC(=O)N1CC(=O)Nc2nccnc2C1)[C@H]1CCc2cc(F)c(F)cc21,89.6,active
CHEMBL3580777,N[C@@H](CC(=O)N1CC(=O)Nc2cccnc2C1)[C@H]1CCc2cc(F)c(F)cc21,148.0,active
CHEMBL3580782,N[C@@H](CC(=O)N1CC(=O)Nc2cc(Br)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,15.4,active
CHEMBL3580776,N[C@@H](CC(=O)N1CC(=O)Nc2ccccc2C1)[C@H]1CCc2cc(F)c(F)cc21,4.9,active
CHEMBL3580775,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H]1CCc2cc(F)c(F)cc21,10.8,active
CHEMBL3580783,N#Cc1ccc2c(c1)NC(=O)CN(C(=O)C[C@H](N)[C@H]1CCc3cc(F)c(F)cc31)C2,18.6,active
CHEMBL3580784,N[C@@H](CC(=O)N1CC(=O)Nc2cc(F)c(F)cc2C1)[C@H]1CCc2cc(F)c(F)cc21,19.8,active
CHEMBL3580785,N[C@@H](CC(=O)N1CCNc2ccccc2C1)[C@H]1CCc2cc(F)c(F)cc21,299.0,active
CHEMBL3580786,N[C@@H](CC(=O)N1CCNc2cc(F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,346.0,active
CHEMBL3580787,N[C@@H](CC(=O)N1CCNc2cc(C(F)(F)F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,2290.0,intermediate
CHEMBL3580788,CN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,3.0,active
CHEMBL3580789,CN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccc(F)cc21,3.4,active
CHEMBL3580790,CCN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,2.9,active
CHEMBL3580791,CC(C)N1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,6.4,active
CHEMBL3580792,CCOC(=O)CN1C(=O)CN(C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)Cc2ccccc21,3.4,active
CHEMBL537586,CC(C)N(C)C(=O)n1cnc(S(=O)(=O)C2CC3CCC2C3)n1,9.0,active
CHEMBL3616890,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,19.4,active
CHEMBL3616891,CC#CCn1c(N2CCN3CCC[C@H]3C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,13900.0,inactive
CHEMBL3616892,CC#CCn1c(N2CCCCC2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,100000.0,inactive
CHEMBL3616893,CC#CCn1c(OCC)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,100000.0,inactive
CHEMBL3616894,CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,12200.0,inactive
CHEMBL3616895,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,50000.0,inactive
CHEMBL3616896,CC#CCn1c(N2CC(=O)N[C@H](CO)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,18100.0,inactive
CHEMBL3616897,CC#CCn1c(NCC(N)=O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,100000.0,inactive
CHEMBL3616898,CC#CCn1c(NCCNC(C)=O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,100000.0,inactive
CHEMBL3616899,CC#CCn1c(NCCNC(=O)c2ccncc2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,50000.0,inactive
CHEMBL3616900,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C,5.8,active
CHEMBL3616901,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(OC)c3ccccc3n1)c(=O)n2C,25.0,active
CHEMBL3616902,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3n1)c(=O)n2C,29.0,active
CHEMBL3616903,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc3ccccc3c1)c(=O)n2C,180.0,active
CHEMBL3616888,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1csc(CO)n1)c(=O)n2C,650.0,active
CHEMBL3616904,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,1230.0,intermediate
CHEMBL3616905,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1cccc(C#N)c1)c(=O)n2C,340.0,active
CHEMBL3616906,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-c3ccccc3C#N)cc1)c(=O)n2C,1800.0,intermediate
CHEMBL3616907,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nn(-c3ccccc3)nc1C)c(=O)n2C,180.0,active
CHEMBL3616908,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cccn3)cc1)c(=O)n2C,1440.0,intermediate
CHEMBL3616909,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cncn3)cc1)c(=O)n2C,220.0,active
CHEMBL3616910,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1ccccn1)c(=O)n2C,100000.0,inactive
CHEMBL3616911,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1cccnc1)c(=O)n2C,100000.0,inactive
CHEMBL3616912,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1ccncc1)c(=O)n2C,100000.0,inactive
CHEMBL3616913,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(C(C)C)c(=O)n2C,980.0,active
